Title,Section,Template,Type,Priority,References,Automation Type,Automation ID,Preconditions,Steps,Expected Result
LF_O_TC203 — Orders Environment: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Environment,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.environment.LF_O_TC203_Environment_SearchTest#tc203_environment_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Environment
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC403 — Orders Environment: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Environment,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.environment.LF_O_TC403_Environment_SelectAllTest#tc403_environment_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Environment
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC603 — Orders Environment: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Environment,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.environment.LF_O_TC603_Environment_TableSyncTest#tc603_environment_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Environment
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC803 — Orders Environment: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Environment,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.environment.LF_O_TC803_Environment_ScrollTest#tc803_environment_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Environment
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1003 — Orders Environment: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Environment,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.environment.LF_O_TC1003_Environment_ActiveFiltersTest#tc1003_environment_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Environment
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Environment
LF_O_TC1103 — Orders Environment: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Environment,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.environment.LF_O_TC1103_Environment_ClearFiltersTest#tc1103_environment_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Environment
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC105 — Orders Job type: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Job type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.jobtype.LF_O_TC105_JobType_OptionOrderTest#tc105_jobType_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Job type
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC104 — Orders Job type: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Job type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.jobtype.LF_O_TC104_JobType_BasicTest#tc104_jobType_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Job type is visible in left panel
4. Expand Job type
5. Confirm options load and Select All at top
6. Collapse filter",Job type is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC204 — Orders Job type: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Job type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.jobtype.LF_O_TC204_JobType_SearchTest#tc204_jobType_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Job type
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC404 — Orders Job type: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Job type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.jobtype.LF_O_TC404_JobType_SelectAllTest#tc404_jobType_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Job type
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC604 — Orders Job type: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Job type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.jobtype.LF_O_TC604_JobType_TableSyncTest#tc604_jobType_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Job type
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC804 — Orders Job type: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Job type,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.jobtype.LF_O_TC804_JobType_ScrollTest#tc804_jobType_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Job type
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1004 — Orders Job type: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Job type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.jobtype.LF_O_TC1004_JobType_ActiveFiltersTest#tc1004_jobType_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Job type
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Job type
LF_O_TC1104 — Orders Job type: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Job type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.jobtype.LF_O_TC1104_JobType_ClearFiltersTest#tc1104_jobType_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Job type
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC106 — Orders Submitted by: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Submitted by,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.submittedby.LF_O_TC106_SubmittedBy_OptionOrderTest#tc106_submittedBy_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Submitted by
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC105 — Orders Submitted by: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Submitted by,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.submittedby.LF_O_TC105_SubmittedBy_BasicTest#tc105_submittedBy_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Submitted by is visible in left panel
4. Expand Submitted by
5. Confirm options load and Select All at top
6. Collapse filter",Submitted by is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC205 — Orders Submitted by: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Submitted by,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.submittedby.LF_O_TC205_SubmittedBy_SearchTest#tc205_submittedBy_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Submitted by
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC405 — Orders Submitted by: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Submitted by,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.submittedby.LF_O_TC405_SubmittedBy_SelectAllTest#tc405_submittedBy_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Submitted by
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC605 — Orders Submitted by: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Submitted by,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.submittedby.LF_O_TC605_SubmittedBy_TableSyncTest#tc605_submittedBy_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Submitted by
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC805 — Orders Submitted by: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Submitted by,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.submittedby.LF_O_TC805_SubmittedBy_ScrollTest#tc805_submittedBy_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Submitted by
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1005 — Orders Submitted by: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Submitted by,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.submittedby.LF_O_TC1005_SubmittedBy_ActiveFiltersTest#tc1005_submittedBy_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Submitted by
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Submitted by
LF_O_TC1105 — Orders Submitted by: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Submitted by,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.submittedby.LF_O_TC1105_SubmittedBy_ClearFiltersTest#tc1105_submittedBy_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Submitted by
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
